Country,ISO3Alpha-code,Year,Annual_population,Age_Category,Population_age
Djibouti,DJI,2015,1020.313,0,23.248
Djibouti,DJI,2015,1020.313,1,23.0875
Djibouti,DJI,2015,1020.313,2,22.998
Djibouti,DJI,2015,1020.313,3,22.939
Djibouti,DJI,2015,1020.313,4,22.9395
Djibouti,DJI,2015,1020.313,5,22.9335
Djibouti,DJI,2015,1020.313,6,22.9035
Djibouti,DJI,2015,1020.313,7,22.9645
Djibouti,DJI,2015,1020.313,8,23.11
Djibouti,DJI,2015,1020.313,9,23.3
Djibouti,DJI,2015,1020.313,10,23.523
Djibouti,DJI,2015,1020.313,11,23.728
Djibouti,DJI,2015,1020.313,12,23.6755
Djibouti,DJI,2015,1020.313,13,23.2445
Djibouti,DJI,2015,1020.313,14,22.6555
Djibouti,DJI,2015,1020.313,15,21.998
Djibouti,DJI,2015,1020.313,16,21.2765
Djibouti,DJI,2015,1020.313,17,20.5615
Djibouti,DJI,2015,1020.313,18,20.1295
Djibouti,DJI,2015,1020.313,19,19.9545
Djibouti,DJI,2015,1020.313,20,19.781
Djibouti,DJI,2015,1020.313,21,19.517
Djibouti,DJI,2015,1020.313,22,19.1445
Djibouti,DJI,2015,1020.313,23,18.7635
Djibouti,DJI,2015,1020.313,24,18.3715
Djibouti,DJI,2015,1020.313,25,17.8855
Djibouti,DJI,2015,1020.313,26,17.3855
Djibouti,DJI,2015,1020.313,27,16.933
Djibouti,DJI,2015,1020.313,28,16.503
Djibouti,DJI,2015,1020.313,29,16.1065
Djibouti,DJI,2015,1020.313,30,15.76
Djibouti,DJI,2015,1020.313,31,15.462
Djibouti,DJI,2015,1020.313,32,15.2
Djibouti,DJI,2015,1020.313,33,14.976
Djibouti,DJI,2015,1020.313,34,14.779
Djibouti,DJI,2015,1020.313,35,14.588
Djibouti,DJI,2015,1020.313,36,14.381
Djibouti,DJI,2015,1020.313,37,14.1385
Djibouti,DJI,2015,1020.313,38,13.8545
Djibouti,DJI,2015,1020.313,39,13.526
Djibouti,DJI,2015,1020.313,40,13.1585
Djibouti,DJI,2015,1020.313,41,12.754
Djibouti,DJI,2015,1020.313,42,12.3175
Djibouti,DJI,2015,1020.313,43,11.8515
Djibouti,DJI,2015,1020.313,44,11.355
Djibouti,DJI,2015,1020.313,45,10.8515
Djibouti,DJI,2015,1020.313,46,10.355
Djibouti,DJI,2015,1020.313,47,9.866
Djibouti,DJI,2015,1020.313,48,9.3875
Djibouti,DJI,2015,1020.313,49,8.921
Djibouti,DJI,2015,1020.313,50,8.47
Djibouti,DJI,2015,1020.313,51,8.034
Djibouti,DJI,2015,1020.313,52,7.6135
Djibouti,DJI,2015,1020.313,53,7.212
Djibouti,DJI,2015,1020.313,54,6.827
Djibouti,DJI,2015,1020.313,55,6.461
Djibouti,DJI,2015,1020.313,56,6.113
Djibouti,DJI,2015,1020.313,57,5.782
Djibouti,DJI,2015,1020.313,58,5.4685
Djibouti,DJI,2015,1020.313,59,5.1655
Djibouti,DJI,2015,1020.313,60,4.873
Djibouti,DJI,2015,1020.313,61,4.595
Djibouti,DJI,2015,1020.313,62,4.345
Djibouti,DJI,2015,1020.313,63,4.161
Djibouti,DJI,2015,1020.313,64,4.0745
Djibouti,DJI,2015,1020.313,65,4.0345
Djibouti,DJI,2015,1020.313,66,3.895
Djibouti,DJI,2015,1020.313,67,3.6375
Djibouti,DJI,2015,1020.313,68,3.365
Djibouti,DJI,2015,1020.313,69,3.106
Djibouti,DJI,2015,1020.313,70,2.854
Djibouti,DJI,2015,1020.313,71,2.614
Djibouti,DJI,2015,1020.313,72,2.3875
Djibouti,DJI,2015,1020.313,73,2.1725
Djibouti,DJI,2015,1020.313,74,1.9665
Djibouti,DJI,2015,1020.313,75,1.7735
Djibouti,DJI,2015,1020.313,76,1.5915
Djibouti,DJI,2015,1020.313,77,1.4145
Djibouti,DJI,2015,1020.313,78,1.2425
Djibouti,DJI,2015,1020.313,79,1.081
Djibouti,DJI,2015,1020.313,80,0.935
Djibouti,DJI,2015,1020.313,81,0.801
Djibouti,DJI,2015,1020.313,82,0.6785
Djibouti,DJI,2015,1020.313,83,0.564
Djibouti,DJI,2015,1020.313,84,0.4615
Djibouti,DJI,2015,1020.313,85,0.372
Djibouti,DJI,2015,1020.313,86,0.295
Djibouti,DJI,2015,1020.313,87,0.229
Djibouti,DJI,2015,1020.313,88,0.174
Djibouti,DJI,2015,1020.313,89,0.13
Djibouti,DJI,2015,1020.313,90,0.0955
Djibouti,DJI,2015,1020.313,91,0.0685
Djibouti,DJI,2015,1020.313,92,0.048
Djibouti,DJI,2015,1020.313,93,0.0325
Djibouti,DJI,2015,1020.313,94,0.022
Djibouti,DJI,2015,1020.313,95,0.014
Djibouti,DJI,2015,1020.313,96,0.0085
Djibouti,DJI,2015,1020.313,97,0.005
Djibouti,DJI,2015,1020.313,98,0.003
Djibouti,DJI,2015,1020.313,99,0.001
Djibouti,DJI,2015,1020.313,100,0.001
Djibouti,DJI,2016,1037.653,0,23.152
Djibouti,DJI,2016,1037.653,1,23.028
Djibouti,DJI,2016,1037.653,2,22.9925
Djibouti,DJI,2016,1037.653,3,22.9145
Djibouti,DJI,2016,1037.653,4,22.8675
Djibouti,DJI,2016,1037.653,5,22.8785
Djibouti,DJI,2016,1037.653,6,22.884
Djibouti,DJI,2016,1037.653,7,22.865
Djibouti,DJI,2016,1037.653,8,22.9365
Djibouti,DJI,2016,1037.653,9,23.09
Djibouti,DJI,2016,1037.653,10,23.288
Djibouti,DJI,2016,1037.653,11,23.5155
Djibouti,DJI,2016,1037.653,12,23.7225
Djibouti,DJI,2016,1037.653,13,23.6705
Djibouti,DJI,2016,1037.653,14,23.2375
Djibouti,DJI,2016,1037.653,15,22.646
Djibouti,DJI,2016,1037.653,16,21.984
Djibouti,DJI,2016,1037.653,17,21.2575
Djibouti,DJI,2016,1037.653,18,20.538
Djibouti,DJI,2016,1037.653,19,20.101
Djibouti,DJI,2016,1037.653,20,19.923
Djibouti,DJI,2016,1037.653,21,19.7455
Djibouti,DJI,2016,1037.653,22,19.479
Djibouti,DJI,2016,1037.653,23,19.1055
Djibouti,DJI,2016,1037.653,24,18.724
Djibouti,DJI,2016,1037.653,25,18.332
Djibouti,DJI,2016,1037.653,26,17.8455
Djibouti,DJI,2016,1037.653,27,17.346
Djibouti,DJI,2016,1037.653,28,16.893
Djibouti,DJI,2016,1037.653,29,16.464
Djibouti,DJI,2016,1037.653,30,16.0665
Djibouti,DJI,2016,1037.653,31,15.72
Djibouti,DJI,2016,1037.653,32,15.4205
Djibouti,DJI,2016,1037.653,33,15.159
Djibouti,DJI,2016,1037.653,34,14.935
Djibouti,DJI,2016,1037.653,35,14.7375
Djibouti,DJI,2016,1037.653,36,14.545
Djibouti,DJI,2016,1037.653,37,14.337
Djibouti,DJI,2016,1037.653,38,14.0925
Djibouti,DJI,2016,1037.653,39,13.8055
Djibouti,DJI,2016,1037.653,40,13.4745
Djibouti,DJI,2016,1037.653,41,13.1055
Djibouti,DJI,2016,1037.653,42,12.7
Djibouti,DJI,2016,1037.653,43,12.2625
Djibouti,DJI,2016,1037.653,44,11.795
Djibouti,DJI,2016,1037.653,45,11.299
Djibouti,DJI,2016,1037.653,46,10.7965
Djibouti,DJI,2016,1037.653,47,10.299
Djibouti,DJI,2016,1037.653,48,9.809
Djibouti,DJI,2016,1037.653,49,9.3285
Djibouti,DJI,2016,1037.653,50,8.859
Djibouti,DJI,2016,1037.653,51,8.406
Djibouti,DJI,2016,1037.653,52,7.968
Djibouti,DJI,2016,1037.653,53,7.546
Djibouti,DJI,2016,1037.653,54,7.144
Djibouti,DJI,2016,1037.653,55,6.7585
Djibouti,DJI,2016,1037.653,56,6.3915
Djibouti,DJI,2016,1037.653,57,6.044
Djibouti,DJI,2016,1037.653,58,5.7125
Djibouti,DJI,2016,1037.653,59,5.396
Djibouti,DJI,2016,1037.653,60,5.09
Djibouti,DJI,2016,1037.653,61,4.7945
Djibouti,DJI,2016,1037.653,62,4.5135
Djibouti,DJI,2016,1037.653,63,4.261
Djibouti,DJI,2016,1037.653,64,4.071
Djibouti,DJI,2016,1037.653,65,3.978
Djibouti,DJI,2016,1037.653,66,3.9305
Djibouti,DJI,2016,1037.653,67,3.7845
Djibouti,DJI,2016,1037.653,68,3.524
Djibouti,DJI,2016,1037.653,69,3.25
Djibouti,DJI,2016,1037.653,70,2.989
Djibouti,DJI,2016,1037.653,71,2.735
Djibouti,DJI,2016,1037.653,72,2.4935
Djibouti,DJI,2016,1037.653,73,2.2665
Djibouti,DJI,2016,1037.653,74,2.051
Djibouti,DJI,2016,1037.653,75,1.846
Djibouti,DJI,2016,1037.653,76,1.654
Djibouti,DJI,2016,1037.653,77,1.474
Djibouti,DJI,2016,1037.653,78,1.3
Djibouti,DJI,2016,1037.653,79,1.132
Djibouti,DJI,2016,1037.653,80,0.976
Djibouti,DJI,2016,1037.653,81,0.834
Djibouti,DJI,2016,1037.653,82,0.707
Djibouti,DJI,2016,1037.653,83,0.591
Djibouti,DJI,2016,1037.653,84,0.4855
Djibouti,DJI,2016,1037.653,85,0.391
Djibouti,DJI,2016,1037.653,86,0.3105
Djibouti,DJI,2016,1037.653,87,0.2415
Djibouti,DJI,2016,1037.653,88,0.1845
Djibouti,DJI,2016,1037.653,89,0.1375
Djibouti,DJI,2016,1037.653,90,0.101
Djibouti,DJI,2016,1037.653,91,0.072
Djibouti,DJI,2016,1037.653,92,0.0505
Djibouti,DJI,2016,1037.653,93,0.0345
Djibouti,DJI,2016,1037.653,94,0.0235
Djibouti,DJI,2016,1037.653,95,0.0145
Djibouti,DJI,2016,1037.653,96,0.0095
Djibouti,DJI,2016,1037.653,97,0.005
Djibouti,DJI,2016,1037.653,98,0.0035
Djibouti,DJI,2016,1037.653,99,0.0015
Djibouti,DJI,2016,1037.653,100,0.001
Djibouti,DJI,2017,1054.8405,0,23.1215
Djibouti,DJI,2017,1054.8405,1,22.942
Djibouti,DJI,2017,1054.8405,2,22.9365
Djibouti,DJI,2017,1054.8405,3,22.912
Djibouti,DJI,2017,1054.8405,4,22.8445
Djibouti,DJI,2017,1054.8405,5,22.8085
Djibouti,DJI,2017,1054.8405,6,22.8295
Djibouti,DJI,2017,1054.8405,7,22.846
Djibouti,DJI,2017,1054.8405,8,22.8365
Djibouti,DJI,2017,1054.8405,9,22.916
Djibouti,DJI,2017,1054.8405,10,23.077
Djibouti,DJI,2017,1054.8405,11,23.2795
Djibouti,DJI,2017,1054.8405,12,23.5095
Djibouti,DJI,2017,1054.8405,13,23.717
Djibouti,DJI,2017,1054.8405,14,23.663
Djibouti,DJI,2017,1054.8405,15,23.227
Djibouti,DJI,2017,1054.8405,16,22.6305
Djibouti,DJI,2017,1054.8405,17,21.964
Djibouti,DJI,2017,1054.8405,18,21.232
Djibouti,DJI,2017,1054.8405,19,20.5085
Djibouti,DJI,2017,1054.8405,20,20.069
Djibouti,DJI,2017,1054.8405,21,19.8875
Djibouti,DJI,2017,1054.8405,22,19.707
Djibouti,DJI,2017,1054.8405,23,19.4395
Djibouti,DJI,2017,1054.8405,24,19.0655
Djibouti,DJI,2017,1054.8405,25,18.6835
Djibouti,DJI,2017,1054.8405,26,18.2905
Djibouti,DJI,2017,1054.8405,27,17.805
Djibouti,DJI,2017,1054.8405,28,17.3055
Djibouti,DJI,2017,1054.8405,29,16.853
Djibouti,DJI,2017,1054.8405,30,16.4235
Djibouti,DJI,2017,1054.8405,31,16.026
Djibouti,DJI,2017,1054.8405,32,15.6785
Djibouti,DJI,2017,1054.8405,33,15.3805
Djibouti,DJI,2017,1054.8405,34,15.118
Djibouti,DJI,2017,1054.8405,35,14.893
Djibouti,DJI,2017,1054.8405,36,14.6945
Djibouti,DJI,2017,1054.8405,37,14.5015
Djibouti,DJI,2017,1054.8405,38,14.2905
Djibouti,DJI,2017,1054.8405,39,14.0435
Djibouti,DJI,2017,1054.8405,40,13.754
Djibouti,DJI,2017,1054.8405,41,13.4215
Djibouti,DJI,2017,1054.8405,42,13.05
Djibouti,DJI,2017,1054.8405,43,12.643
Djibouti,DJI,2017,1054.8405,44,12.205
Djibouti,DJI,2017,1054.8405,45,11.738
Djibouti,DJI,2017,1054.8405,46,11.2425
Djibouti,DJI,2017,1054.8405,47,10.738
Djibouti,DJI,2017,1054.8405,48,10.24
Djibouti,DJI,2017,1054.8405,49,9.748
Djibouti,DJI,2017,1054.8405,50,9.2645
Djibouti,DJI,2017,1054.8405,51,8.7925
Djibouti,DJI,2017,1054.8405,52,8.338
Djibouti,DJI,2017,1054.8405,53,7.898
Djibouti,DJI,2017,1054.8405,54,7.475
Djibouti,DJI,2017,1054.8405,55,7.0725
Djibouti,DJI,2017,1054.8405,56,6.6875
Djibouti,DJI,2017,1054.8405,57,6.321
Djibouti,DJI,2017,1054.8405,58,5.971
Djibouti,DJI,2017,1054.8405,59,5.6375
Djibouti,DJI,2017,1054.8405,60,5.318
Djibouti,DJI,2017,1054.8405,61,5.0095
Djibouti,DJI,2017,1054.8405,62,4.711
Djibouti,DJI,2017,1054.8405,63,4.4265
Djibouti,DJI,2017,1054.8405,64,4.169
Djibouti,DJI,2017,1054.8405,65,3.9765
Djibouti,DJI,2017,1054.8405,66,3.877
Djibouti,DJI,2017,1054.8405,67,3.82
Djibouti,DJI,2017,1054.8405,68,3.668
Djibouti,DJI,2017,1054.8405,69,3.4045
Djibouti,DJI,2017,1054.8405,70,3.129
Djibouti,DJI,2017,1054.8405,71,2.8655
Djibouti,DJI,2017,1054.8405,72,2.6105
Djibouti,DJI,2017,1054.8405,73,2.368
Djibouti,DJI,2017,1054.8405,74,2.141
Djibouti,DJI,2017,1054.8405,75,1.927
Djibouti,DJI,2017,1054.8405,76,1.7225
Djibouti,DJI,2017,1054.8405,77,1.533
Djibouti,DJI,2017,1054.8405,78,1.356
Djibouti,DJI,2017,1054.8405,79,1.1855
Djibouti,DJI,2017,1054.8405,80,1.0225
Djibouti,DJI,2017,1054.8405,81,0.871
Djibouti,DJI,2017,1054.8405,82,0.7365
Djibouti,DJI,2017,1054.8405,83,0.6165
Djibouti,DJI,2017,1054.8405,84,0.509
Djibouti,DJI,2017,1054.8405,85,0.4115
Djibouti,DJI,2017,1054.8405,86,0.3265
Djibouti,DJI,2017,1054.8405,87,0.255
Djibouti,DJI,2017,1054.8405,88,0.1955
Djibouti,DJI,2017,1054.8405,89,0.1465
Djibouti,DJI,2017,1054.8405,90,0.1075
Djibouti,DJI,2017,1054.8405,91,0.0765
Djibouti,DJI,2017,1054.8405,92,0.0535
Djibouti,DJI,2017,1054.8405,93,0.037
Djibouti,DJI,2017,1054.8405,94,0.0245
Djibouti,DJI,2017,1054.8405,95,0.016
Djibouti,DJI,2017,1054.8405,96,0.01
Djibouti,DJI,2017,1054.8405,97,0.006
Djibouti,DJI,2017,1054.8405,98,0.004
Djibouti,DJI,2017,1054.8405,99,0.002
Djibouti,DJI,2017,1054.8405,100,0.001
Djibouti,DJI,2018,1071.882,0,23.1315
Djibouti,DJI,2018,1071.882,1,22.9205
Djibouti,DJI,2018,1071.882,2,22.8545
Djibouti,DJI,2018,1071.882,3,22.8595
Djibouti,DJI,2018,1071.882,4,22.844
Djibouti,DJI,2018,1071.882,5,22.7875
Djibouti,DJI,2018,1071.882,6,22.7605
Djibouti,DJI,2018,1071.882,7,22.7915
Djibouti,DJI,2018,1071.882,8,22.817
Djibouti,DJI,2018,1071.882,9,22.815
Djibouti,DJI,2018,1071.882,10,22.902
Djibouti,DJI,2018,1071.882,11,23.0675
Djibouti,DJI,2018,1071.882,12,23.2725
Djibouti,DJI,2018,1071.882,13,23.503
Djibouti,DJI,2018,1071.882,14,23.7095
Djibouti,DJI,2018,1071.882,15,23.651
Djibouti,DJI,2018,1071.882,16,23.2105
Djibouti,DJI,2018,1071.882,17,22.609
Djibouti,DJI,2018,1071.882,18,21.9365
Djibouti,DJI,2018,1071.882,19,21.2005
Djibouti,DJI,2018,1071.882,20,20.474
Djibouti,DJI,2018,1071.882,21,20.0325
Djibouti,DJI,2018,1071.882,22,19.848
Djibouti,DJI,2018,1071.882,23,19.6665
Djibouti,DJI,2018,1071.882,24,19.398
Djibouti,DJI,2018,1071.882,25,19.024
Djibouti,DJI,2018,1071.882,26,18.641
Djibouti,DJI,2018,1071.882,27,18.249
Djibouti,DJI,2018,1071.882,28,17.7635
Djibouti,DJI,2018,1071.882,29,17.264
Djibouti,DJI,2018,1071.882,30,16.8115
Djibouti,DJI,2018,1071.882,31,16.3815
Djibouti,DJI,2018,1071.882,32,15.984
Djibouti,DJI,2018,1071.882,33,15.6375
Djibouti,DJI,2018,1071.882,34,15.3385
Djibouti,DJI,2018,1071.882,35,15.075
Djibouti,DJI,2018,1071.882,36,14.85
Djibouti,DJI,2018,1071.882,37,14.65
Djibouti,DJI,2018,1071.882,38,14.4545
Djibouti,DJI,2018,1071.882,39,14.241
Djibouti,DJI,2018,1071.882,40,13.991
Djibouti,DJI,2018,1071.882,41,13.7
Djibouti,DJI,2018,1071.882,42,13.3645
Djibouti,DJI,2018,1071.882,43,12.992
Djibouti,DJI,2018,1071.882,44,12.5845
Djibouti,DJI,2018,1071.882,45,12.1465
Djibouti,DJI,2018,1071.882,46,11.679
Djibouti,DJI,2018,1071.882,47,11.182
Djibouti,DJI,2018,1071.882,48,10.677
Djibouti,DJI,2018,1071.882,49,10.1765
Djibouti,DJI,2018,1071.882,50,9.682
Djibouti,DJI,2018,1071.882,51,9.1955
Djibouti,DJI,2018,1071.882,52,8.722
Djibouti,DJI,2018,1071.882,53,8.265
Djibouti,DJI,2018,1071.882,54,7.8235
Djibouti,DJI,2018,1071.882,55,7.4015
Djibouti,DJI,2018,1071.882,56,6.999
Djibouti,DJI,2018,1071.882,57,6.614
Djibouti,DJI,2018,1071.882,58,6.245
Djibouti,DJI,2018,1071.882,59,5.894
Djibouti,DJI,2018,1071.882,60,5.5575
Djibouti,DJI,2018,1071.882,61,5.2345
Djibouti,DJI,2018,1071.882,62,4.923
Djibouti,DJI,2018,1071.882,63,4.62
Djibouti,DJI,2018,1071.882,64,4.332
Djibouti,DJI,2018,1071.882,65,4.0735
Djibouti,DJI,2018,1071.882,66,3.8755
Djibouti,DJI,2018,1071.882,67,3.769
Djibouti,DJI,2018,1071.882,68,3.7035
Djibouti,DJI,2018,1071.882,69,3.545
Djibouti,DJI,2018,1071.882,70,3.2785
Djibouti,DJI,2018,1071.882,71,3.001
Djibouti,DJI,2018,1071.882,72,2.736
Djibouti,DJI,2018,1071.882,73,2.4795
Djibouti,DJI,2018,1071.882,74,2.2385
Djibouti,DJI,2018,1071.882,75,2.013
Djibouti,DJI,2018,1071.882,76,1.799
Djibouti,DJI,2018,1071.882,77,1.598
Djibouti,DJI,2018,1071.882,78,1.411
Djibouti,DJI,2018,1071.882,79,1.237
Djibouti,DJI,2018,1071.882,80,1.0715
Djibouti,DJI,2018,1071.882,81,0.9135
Djibouti,DJI,2018,1071.882,82,0.77
Djibouti,DJI,2018,1071.882,83,0.643
Djibouti,DJI,2018,1071.882,84,0.5315
Djibouti,DJI,2018,1071.882,85,0.432
Djibouti,DJI,2018,1071.882,86,0.344
Djibouti,DJI,2018,1071.882,87,0.2695
Djibouti,DJI,2018,1071.882,88,0.2065
Djibouti,DJI,2018,1071.882,89,0.155
Djibouti,DJI,2018,1071.882,90,0.114
Djibouti,DJI,2018,1071.882,91,0.0815
Djibouti,DJI,2018,1071.882,92,0.0565
Djibouti,DJI,2018,1071.882,93,0.0385
Djibouti,DJI,2018,1071.882,94,0.026
Djibouti,DJI,2018,1071.882,95,0.017
Djibouti,DJI,2018,1071.882,96,0.0105
Djibouti,DJI,2018,1071.882,97,0.007
Djibouti,DJI,2018,1071.882,98,0.004
Djibouti,DJI,2018,1071.882,99,0.002
Djibouti,DJI,2018,1071.882,100,0.0015
Djibouti,DJI,2019,1088.709,0,23.102
Djibouti,DJI,2019,1088.709,1,22.938
Djibouti,DJI,2019,1088.709,2,22.8355
Djibouti,DJI,2019,1088.709,3,22.78
Djibouti,DJI,2019,1088.709,4,22.793
Djibouti,DJI,2019,1088.709,5,22.7875
Djibouti,DJI,2019,1088.709,6,22.7395
Djibouti,DJI,2019,1088.709,7,22.722
Djibouti,DJI,2019,1088.709,8,22.7625
Djibouti,DJI,2019,1088.709,9,22.7945
Djibouti,DJI,2019,1088.709,10,22.8
Djibouti,DJI,2019,1088.709,11,22.891
Djibouti,DJI,2019,1088.709,12,23.059
Djibouti,DJI,2019,1088.709,13,23.2645
Djibouti,DJI,2019,1088.709,14,23.494
Djibouti,DJI,2019,1088.709,15,23.6955
Djibouti,DJI,2019,1088.709,16,23.633
Djibouti,DJI,2019,1088.709,17,23.1865
Djibouti,DJI,2019,1088.709,18,22.5795
Djibouti,DJI,2019,1088.709,19,21.9025
Djibouti,DJI,2019,1088.709,20,21.163
Djibouti,DJI,2019,1088.709,21,20.435
Djibouti,DJI,2019,1088.709,22,19.9915
Djibouti,DJI,2019,1088.709,23,19.8065
Djibouti,DJI,2019,1088.709,24,19.624
Djibouti,DJI,2019,1088.709,25,19.355
Djibouti,DJI,2019,1088.709,26,18.98
Djibouti,DJI,2019,1088.709,27,18.5985
Djibouti,DJI,2019,1088.709,28,18.206
Djibouti,DJI,2019,1088.709,29,17.72
Djibouti,DJI,2019,1088.709,30,17.2205
Djibouti,DJI,2019,1088.709,31,16.768
Djibouti,DJI,2019,1088.709,32,16.338
Djibouti,DJI,2019,1088.709,33,15.9405
Djibouti,DJI,2019,1088.709,34,15.594
Djibouti,DJI,2019,1088.709,35,15.294
Djibouti,DJI,2019,1088.709,36,15.031
Djibouti,DJI,2019,1088.709,37,14.804
Djibouti,DJI,2019,1088.709,38,14.6025
Djibouti,DJI,2019,1088.709,39,14.404
Djibouti,DJI,2019,1088.709,40,14.188
Djibouti,DJI,2019,1088.709,41,13.936
Djibouti,DJI,2019,1088.709,42,13.642
Djibouti,DJI,2019,1088.709,43,13.305
Djibouti,DJI,2019,1088.709,44,12.932
Djibouti,DJI,2019,1088.709,45,12.524
Djibouti,DJI,2019,1088.709,46,12.0855
Djibouti,DJI,2019,1088.709,47,11.6175
Djibouti,DJI,2019,1088.709,48,11.1185
Djibouti,DJI,2019,1088.709,49,10.611
Djibouti,DJI,2019,1088.709,50,10.1085
Djibouti,DJI,2019,1088.709,51,9.6105
Djibouti,DJI,2019,1088.709,52,9.1215
Djibouti,DJI,2019,1088.709,53,8.646
Djibouti,DJI,2019,1088.709,54,8.188
Djibouti,DJI,2019,1088.709,55,7.7475
Djibouti,DJI,2019,1088.709,56,7.3245
Djibouti,DJI,2019,1088.709,57,6.922
Djibouti,DJI,2019,1088.709,58,6.5355
Djibouti,DJI,2019,1088.709,59,6.165
Djibouti,DJI,2019,1088.709,60,5.811
Djibouti,DJI,2019,1088.709,61,5.4705
Djibouti,DJI,2019,1088.709,62,5.145
Djibouti,DJI,2019,1088.709,63,4.8285
Djibouti,DJI,2019,1088.709,64,4.523
Djibouti,DJI,2019,1088.709,65,4.233
Djibouti,DJI,2019,1088.709,66,3.97
Djibouti,DJI,2019,1088.709,67,3.7685
Djibouti,DJI,2019,1088.709,68,3.655
Djibouti,DJI,2019,1088.709,69,3.5805
Djibouti,DJI,2019,1088.709,70,3.414
Djibouti,DJI,2019,1088.709,71,3.1455
Djibouti,DJI,2019,1088.709,72,2.866
Djibouti,DJI,2019,1088.709,73,2.6005
Djibouti,DJI,2019,1088.709,74,2.3455
Djibouti,DJI,2019,1088.709,75,2.105
Djibouti,DJI,2019,1088.709,76,1.8805
Djibouti,DJI,2019,1088.709,77,1.67
Djibouti,DJI,2019,1088.709,78,1.4715
Djibouti,DJI,2019,1088.709,79,1.2885
Djibouti,DJI,2019,1088.709,80,1.119
Djibouti,DJI,2019,1088.709,81,0.9585
Djibouti,DJI,2019,1088.709,82,0.8085
Djibouti,DJI,2019,1088.709,83,0.673
Djibouti,DJI,2019,1088.709,84,0.5545
Djibouti,DJI,2019,1088.709,85,0.452
Djibouti,DJI,2019,1088.709,86,0.3615
Djibouti,DJI,2019,1088.709,87,0.284
Djibouti,DJI,2019,1088.709,88,0.218
Djibouti,DJI,2019,1088.709,89,0.164
Djibouti,DJI,2019,1088.709,90,0.1205
Djibouti,DJI,2019,1088.709,91,0.0865
Djibouti,DJI,2019,1088.709,92,0.0605
Djibouti,DJI,2019,1088.709,93,0.0405
Djibouti,DJI,2019,1088.709,94,0.0275
Djibouti,DJI,2019,1088.709,95,0.0175
Djibouti,DJI,2019,1088.709,96,0.011
Djibouti,DJI,2019,1088.709,97,0.007
Djibouti,DJI,2019,1088.709,98,0.004
Djibouti,DJI,2019,1088.709,99,0.0025
Djibouti,DJI,2019,1088.709,100,0.002
Djibouti,DJI,2020,1105.1885,0,23.0845
Djibouti,DJI,2020,1105.1885,1,22.917
Djibouti,DJI,2020,1105.1885,2,22.8555
Djibouti,DJI,2020,1105.1885,3,22.7635
Djibouti,DJI,2020,1105.1885,4,22.7155
Djibouti,DJI,2020,1105.1885,5,22.7375
Djibouti,DJI,2020,1105.1885,6,22.7405
Djibouti,DJI,2020,1105.1885,7,22.702
Djibouti,DJI,2020,1105.1885,8,22.693
Djibouti,DJI,2020,1105.1885,9,22.7405
Djibouti,DJI,2020,1105.1885,10,22.7785
Djibouti,DJI,2020,1105.1885,11,22.788
Djibouti,DJI,2020,1105.1885,12,22.882
Djibouti,DJI,2020,1105.1885,13,23.0505
Djibouti,DJI,2020,1105.1885,14,23.2545
Djibouti,DJI,2020,1105.1885,15,23.4795
Djibouti,DJI,2020,1105.1885,16,23.677
Djibouti,DJI,2020,1105.1885,17,23.608
Djibouti,DJI,2020,1105.1885,18,23.156
Djibouti,DJI,2020,1105.1885,19,22.544
Djibouti,DJI,2020,1105.1885,20,21.8635
Djibouti,DJI,2020,1105.1885,21,21.122
Djibouti,DJI,2020,1105.1885,22,20.393
Djibouti,DJI,2020,1105.1885,23,19.9495
Djibouti,DJI,2020,1105.1885,24,19.764
Djibouti,DJI,2020,1105.1885,25,19.582
Djibouti,DJI,2020,1105.1885,26,19.313
Djibouti,DJI,2020,1105.1885,27,18.94
Djibouti,DJI,2020,1105.1885,28,18.5575
Djibouti,DJI,2020,1105.1885,29,18.164
Djibouti,DJI,2020,1105.1885,30,17.6775
Djibouti,DJI,2020,1105.1885,31,17.1785
Djibouti,DJI,2020,1105.1885,32,16.7255
Djibouti,DJI,2020,1105.1885,33,16.2955
Djibouti,DJI,2020,1105.1885,34,15.898
Djibouti,DJI,2020,1105.1885,35,15.551
Djibouti,DJI,2020,1105.1885,36,15.2505
Djibouti,DJI,2020,1105.1885,37,14.986
Djibouti,DJI,2020,1105.1885,38,14.757
Djibouti,DJI,2020,1105.1885,39,14.5525
Djibouti,DJI,2020,1105.1885,40,14.351
Djibouti,DJI,2020,1105.1885,41,14.1315
Djibouti,DJI,2020,1105.1885,42,13.877
Djibouti,DJI,2020,1105.1885,43,13.5805
Djibouti,DJI,2020,1105.1885,44,13.243
Djibouti,DJI,2020,1105.1885,45,12.868
Djibouti,DJI,2020,1105.1885,46,12.46
Djibouti,DJI,2020,1105.1885,47,12.02
Djibouti,DJI,2020,1105.1885,48,11.549
Djibouti,DJI,2020,1105.1885,49,11.048
Djibouti,DJI,2020,1105.1885,50,10.5375
Djibouti,DJI,2020,1105.1885,51,10.031
Djibouti,DJI,2020,1105.1885,52,9.5295
Djibouti,DJI,2020,1105.1885,53,9.039
Djibouti,DJI,2020,1105.1885,54,8.562
Djibouti,DJI,2020,1105.1885,55,8.1045
Djibouti,DJI,2020,1105.1885,56,7.663
Djibouti,DJI,2020,1105.1885,57,7.24
Djibouti,DJI,2020,1105.1885,58,6.8365
