"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292
2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292
2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292
2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292
2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,2.52204446569658,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,1.15476977919895,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.597584778692306,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.336674581818144,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,0.700327238426482,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.52971968236279,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.87511330265078,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,1.44262476855612,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.719290985639254,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.356833017984411,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.362426517499818,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.235671270808969,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.14093013308078,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.0998446576834047,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.00936235552955891,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292,0.0227087700183292
0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953
0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953
0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953
0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953
0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,0.961444631226721,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,9.93770094292902,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,1.42555389501939,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.37525507438597,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.27390101839537,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,0.976511210714947,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.63560650590826,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.50967898411309,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,1.02215395111507,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.396538294701818,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.212173903092227,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.182335138694724,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.107458136904109,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.084502843655427,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.014705910079636,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953,0.0208045415088953
